1	239601	4016.21	49.3707
1	331257	4000.08	55.8825
1	463688	3935.54	39.9482
1	594221	3875.92	35.7398
1	710642	3897.46	49.0099
1	839812	3834.62	34.1025
1	1046732	3852.33	40.2762
1	1542738	3853.58	38.381
1	1844510	3849.04	29.4988
1	1991801	3829.17	46.3429
1	2135536	3817.67	39.1227
1	2344649	3822.75	40.2705
1	2539344	3816.67	32.165
1	2688843	3846.21	37.0253
1	2931947	3836.46	44.0578
1	3169961	3826.12	38.8722
1	3378835	3823.71	38.4829
1	3612132	3869.04	35.1066
1	4037288	3846.96	40.9256
1	4732389	3812.25	39.26
1	4937944	3881.79	34.7786
1	5419582	3878.42	54.3564
1	5622490	3860.88	40.2118
1	5821469	3846.96	45.2818
1	6020536	3868.96	45.4714
1	6282568	3875.75	31.5687
1	6454818	3865.75	35.4655
1	6571234	3892.96	42.9627
1	6698466	3913.12	45.1438
1	6826254	3911.17	56.1521
1	6894500	3907.75	33.3178
1	6952669	3887.75	49.4398
1	6996483	3854.17	30.6492
1.0625	239601	4198.38	63.2821
1.0625	331257	4135.62	60.6951
1.0625	463688	4113.17	62.447
1.0625	594221	4015.75	36.474
1.0625	710642	3997.75	62.8774
1.0625	839812	3999.42	47.6653
1.0625	1046732	3966.29	54.3602
1.0625	1542738	3964.08	47.441
1.0625	1844510	3943.25	47.0321
1.0625	1991801	3924.08	29.8039
1.0625	2135536	3936.62	42.0994
1.0625	2344649	3902.5	39.7939
1.0625	2539344	3937.83	39.929
1.0625	2688843	3915.08	43.3069
1.0625	2931947	3947.04	36.5465
1.0625	3169961	3935.62	35.336
1.0625	3378835	3933.54	29.3638
1.0625	3612132	3911.67	44.6691
1.0625	4037288	3945.04	52.2854
1.0625	4732389	3956.29	34.7458
1.0625	4937944	3954.12	51.9712
1.0625	5419582	3974.54	43.3822
1.0625	5622490	3972.96	53.7601
1.0625	5821469	4007.17	45.3129
1.0625	6020536	3952.88	52.5686
1.0625	6282568	3997.71	45.5543
1.0625	6454818	4002.33	50.1838
1.0625	6571234	4020.17	51.3549
1.0625	6698466	3980.21	54.9839
1.0625	6826254	4019.67	43.6047
1.0625	6894500	4011.71	50.6802
1.0625	6952669	3995.79	54.644
1.0625	6996483	4024.5	59.7074
1.125	239601	4483.42	140.939
1.125	331257	4367.46	82.469
1.125	463688	4237.17	61.4577
1.125	594221	4159.54	58.2137
1.125	710642	4170.33	71.3243
1.125	839812	4167.46	101.386
1.125	1046732	4088.33	55.6169
1.125	1542738	4090.5	42.4544
1.125	1844510	4068.54	62.2572
1.125	1991801	4061.08	49.6975
1.125	2135536	4000.75	54.8331
1.125	2344649	4045.58	49.0528
1.125	2539344	3999.04	44.9388
1.125	2688843	3992.38	53.6126
1.125	2931947	4067.83	60.6692
1.125	3169961	4040.29	31.4031
1.125	3378835	4029.71	45.7948
1.125	3612132	4099.38	45.4035
1.125	4037288	4071.96	54.1631
1.125	4732389	4084.71	56.9017
1.125	4937944	4141.12	51.9837
1.125	5419582	4127.88	47.615
1.125	5622490	4145.75	70.9254
1.125	5821469	4163.42	74.2482
1.125	6020536	4088.75	50.4163
1.125	6282568	4191.92	64.6587
1.125	6454818	4128.08	72.7696
1.125	6571234	4128.46	74.2174
1.125	6698466	4215.96	101.35
1.125	6826254	4166.21	69.3851
1.125	6894500	4237.21	80.6776
1.125	6952669	4157.67	76.6842
1.125	6996483	4206.96	89.6668
1.1875	239601	4839.71	261.456
1.1875	331257	4639.96	130.163
1.1875	463688	4511.12	152.824
1.1875	594221	4385.08	124.687
1.1875	710642	4310.75	84.0372
1.1875	839812	4264.12	93.7863
1.1875	1046732	4218	80.2054
1.1875	1542738	4254.42	117.028
1.1875	1844510	4256.46	97.6738
1.1875	1991801	4255.21	106.599
1.1875	2135536	4132.62	29.6391
1.1875	2344649	4110.42	55.5374
1.1875	2539344	4144.88	40.0889
1.1875	2688843	4200.75	67.7527
1.1875	2931947	4150.12	59.8409
1.1875	3169961	4168.62	68.9166
1.1875	3378835	4208.42	105.985
1.1875	3612132	4185.33	72.9028
1.1875	4037288	4222.54	68.8383
1.1875	4732389	4173.58	63.8265
1.1875	4937944	4303.5	76.1209
1.1875	5419582	4325.83	95.0138
1.1875	5622490	4339.75	78.0772
1.1875	5821469	4341.21	99.6813
1.1875	6020536	4301.21	87.5559
1.1875	6282568	4399.29	151.198
1.1875	6454818	4341.79	116.495
1.1875	6571234	4431.25	119.722
1.1875	6698466	4396.71	121.649
1.1875	6826254	4462.54	135.495
1.1875	6894500	4429.38	154.624
1.1875	6952669	4429.21	172.808
1.1875	6996483	4466.62	130.285
1.25	239601	5493.42	440.154
1.25	331257	5448.42	395.853
1.25	463688	4950	253.808
1.25	594221	4933.38	297.006
1.25	710642	4665.08	187.783
1.25	839812	4807.38	298.922
1.25	1046732	4512.29	116.204
1.25	1542738	4651.08	257.687
1.25	1844510	4363.08	64.5564
1.25	1991801	4348.21	126.108
1.25	2135536	4397.67	159.893
1.25	2344649	4356.42	91.5407
1.25	2539344	4328	107.345
1.25	2688843	4432.17	183.35
1.25	2931947	4416.71	176.886
1.25	3169961	4483.67	105.177
1.25	3378835	4330.96	96.625
1.25	3612132	4460.79	121.712
1.25	4037288	4437.21	94.8851
1.25	4732389	4376.42	118.277
1.25	4937944	4463.92	191.767
1.25	5419582	4403.67	77.8932
1.25	5622490	4491.38	119.192
1.25	5821469	4668.88	178.219
1.25	6020536	4785	211.581
1.25	6282568	4725.25	203.378
1.25	6454818	4795.12	243.076
1.25	6571234	4877.29	247.611
1.25	6698466	4961.21	253.03
1.25	6826254	4670	154.189
1.25	6894500	5043.04	323.503
1.25	6952669	5036.67	328.058
1.25	6996483	4945.33	287.319
1.3125	239601	6948.38	842.852
1.3125	331257	7163.88	674.346
1.3125	463688	6680.58	633.209
1.3125	594221	5787.25	589.564
1.3125	710642	5787.42	553.285
1.3125	839812	5075.88	378.779
1.3125	1046732	5122.83	359.433
1.3125	1542738	5082.17	380.554
1.3125	1844510	5124.71	337.023
1.3125	1991801	4703.08	272.376
1.3125	2135536	4519.29	129.572
1.3125	2344649	4582	225.74
1.3125	2539344	4885.12	295.383
1.3125	2688843	4666.08	207.328
1.3125	2931947	4711.33	175.343
1.3125	3169961	4840.04	302.221
1.3125	3378835	4642.67	194.219
1.3125	3612132	4779.33	212.219
1.3125	4037288	4759.54	144.089
1.3125	4732389	4793.25	221.703
1.3125	4937944	4847.12	223.051
1.3125	5419582	5088.46	270.895
1.3125	5622490	5043.88	334.353
1.3125	5821469	5102.67	245.519
1.3125	6020536	5262.08	480.244
1.3125	6282568	5436.29	409.77
1.3125	6454818	5904.12	631.242
1.3125	6571234	5989.17	591.879
1.3125	6698466	5829.5	547.853
1.3125	6826254	5236.54	444.066
1.3125	6894500	5738.62	574.553
1.3125	6952669	6084.25	612.366
1.3125	6996483	6061.71	553.471
1.375	239601	9338.75	1277.88
1.375	331257	8429.83	1075.48
1.375	463688	9655.79	1090.84
1.375	594221	7702.62	988.825
1.375	710642	7248.17	943.743
1.375	839812	6680.62	855.465
1.375	1046732	6757.5	774.789
1.375	1542738	6233.17	730.225
1.375	1844510	5531.75	519.465
1.375	1991801	5815.88	619.648
1.375	2135536	5007.29	375.735
1.375	2344649	5429.04	479.951
1.375	2539344	4823.92	253.671
1.375	2688843	5174.96	468.625
1.375	2931947	5318.25	473.928
1.375	3169961	5380.88	448.696
1.375	3378835	5890.17	599.463
1.375	3612132	5266.42	433.438
1.375	4037288	5754.83	481.53
1.375	4732389	5818	487.643
1.375	4937944	5867.88	530.75
1.375	5419582	6183.33	601.293
1.375	5622490	6275.75	668.371
1.375	5821469	7220.25	709.88
1.375	6020536	7110.71	892.927
1.375	6282568	7654.08	1005.24
1.375	6454818	7298.12	1010.66
1.375	6571234	8004.17	1018.17
1.375	6698466	8805.96	1088.85
1.375	6826254	9665.58	996.635
1.375	6894500	8511.71	1272.59
1.375	6952669	10058.6	838.122
1.375	6996483	9524.88	1262.13
1.4375	239601	15059.9	1592.91
1.4375	331257	15328.6	1469.58
1.4375	463688	12261	1158.5
1.4375	594221	10900.3	986.999
1.4375	710642	8683.79	1342.81
1.4375	839812	7824.17	1318.43
1.4375	1046732	8611.25	979.182
1.4375	1542738	8093.21	973.018
1.4375	1844510	8533.92	790.656
1.4375	1991801	7637.17	1047.05
1.4375	2135536	6320.96	641.865
1.4375	2344649	6722.54	815.373
1.4375	2539344	6916.08	773.754
1.4375	2688843	6972.12	789.19
1.4375	2931947	6674.88	706.859
1.4375	3169961	6155.88	683.492
1.4375	3378835	6249	733.184
1.4375	3612132	7019.38	908.841
1.4375	4037288	7287	883.899
1.4375	4732389	7218.38	1088.27
1.4375	4937944	8221.54	920.754
1.4375	5419582	8765.96	1168.62
1.4375	5622490	9443.5	1239.37
1.4375	5821469	9809	1325.47
1.4375	6020536	10869.1	1239.17
1.4375	6282568	10823	1259.9
1.4375	6454818	12197.1	1239.88
1.4375	6571234	12301.9	1441
1.4375	6698466	12119.4	1146.92
1.4375	6826254	13779.8	1464.2
1.4375	6894500	14141.9	1379.01
1.4375	6952669	14408.4	1556.9
1.4375	6996483	13141	1416.18
1.5	239601	21766	1341.89
1.5	331257	19619.7	1925.36
1.5	463688	17176.4	1618.47
1.5	594221	12965.2	1138.27
1.5	710642	12896.2	1118.93
1.5	839812	11930.3	1337.34
1.5	1046732	11212.2	1386.19
1.5	1542738	10900.8	1287.17
1.5	1844510	11723.7	774.426
1.5	1991801	9793.71	1267.11
1.5	2135536	8331.83	1018.28
1.5	2344649	8324.5	988.544
1.5	2539344	8853.92	1105.96
1.5	2688843	9027.62	1045.77
1.5	2931947	8765.96	1226
1.5	3169961	9696.46	1093.96
1.5	3378835	9099.88	1339.1
1.5	3612132	10149.5	1211.46
1.5	4037288	10402.4	1354.22
1.5	4732389	11188.1	1632.02
1.5	4937944	12270.3	1454.06
1.5	5419582	13218.1	1189.27
1.5	5622490	14043.9	1616.24
1.5	5821469	14529.9	1602
1.5	6020536	15383.4	1800.72
1.5	6282568	15872.7	1991.18
1.5	6454818	16528.3	1698.93
1.5	6571234	17388.8	1505.52
1.5	6698466	17588	1717.27
1.5	6826254	18970.6	1253.73
1.5	6894500	19087.1	1613.88
1.5	6952669	17817.4	1790.73
1.5	6996483	18939.7	1856.38
